0,2020-12-11 13:03:58,18.49,66.96
0,2020-12-11 13:04:00,18.49,66.96
0,2020-12-11 13:04:01,18.49,66.96
0,2020-12-11 13:04:03,18.49,66.96
0,2020-12-11 13:04:05,18.49,66.96
0,2020-12-11 13:04:06,18.49,66.96
0,2020-12-11 13:04:08,18.49,66.96
0,2020-12-11 13:04:10,18.49,66.96
0,2020-12-11 13:04:11,18.49,66.96
0,2020-12-11 13:04:13,18.49,66.96
0,2020-12-11 13:04:15,18.49,66.96
0,2020-12-11 13:04:17,18.49,66.96
0,2020-12-11 13:04:18,18.50,66.96
0,2020-12-11 13:05:22,18.50,66.92
0,2020-12-11 13:05:24,18.50,66.92
0,2020-12-11 13:05:25,18.50,66.92
0,2020-12-11 13:05:27,18.50,66.92
0,2020-12-11 13:05:29,18.50,66.92
0,2020-12-11 13:05:31,18.50,66.92
0,2020-12-11 13:05:33,18.50,66.92
0,2020-12-11 13:05:35,18.50,66.92
0,2020-12-11 13:05:36,18.50,66.92
0,2020-12-11 13:05:38,18.50,66.92
0,2020-12-11 13:05:40,18.50,66.92
0,2020-12-11 13:05:42,18.50,66.92
0,2020-12-11 13:05:44,18.50,66.92
0,2020-12-11 13:05:45,18.50,66.92
0,2020-12-11 13:05:47,18.50,66.92
0,2020-12-11 13:05:49,18.50,66.92
0,2020-12-11 13:05:51,18.50,66.92
0,2020-12-11 13:05:52,18.50,66.92
0,2020-12-11 13:05:54,18.50,66.92
0,2020-12-11 13:05:55,18.50,66.92
0,2020-12-11 13:05:57,18.50,66.92
0,2020-12-11 13:05:59,18.50,66.92
0,2020-12-11 13:06:00,18.50,66.92
0,2020-12-11 13:06:02,18.49,66.92
0,2020-12-11 13:06:04,18.49,66.92
0,2020-12-11 13:06:06,18.50,66.92
0,2020-12-11 13:06:08,18.50,66.92
0,2020-12-11 13:06:09,18.50,66.92
0,2020-12-11 13:06:11,18.50,66.92
0,2020-12-11 13:06:13,18.50,66.92
0,2020-12-11 13:06:14,18.50,66.92
0,2020-12-11 13:06:16,18.50,66.92
0,2020-12-11 13:06:18,18.50,66.92
0,2020-12-11 13:06:19,18.50,66.92
0,2020-12-11 13:06:21,18.50,66.90
0,2020-12-11 13:06:22,18.50,66.90
0,2020-12-11 13:06:24,18.50,66.90
0,2020-12-11 13:06:26,18.50,66.88
0,2020-12-11 13:06:27,18.50,66.88
0,2020-12-11 13:06:29,18.50,66.88
0,2020-12-11 13:06:31,18.50,66.88
0,2020-12-11 13:06:32,18.50,66.88
0,2020-12-11 13:06:34,18.50,66.88
0,2020-12-11 13:06:35,18.50,66.86
0,2020-12-11 13:06:37,18.50,66.86
0,2020-12-11 13:06:38,18.50,66.86
0,2020-12-11 13:06:40,18.50,66.86
0,2020-12-11 13:06:42,18.50,66.86
0,2020-12-11 13:06:43,18.50,66.88
0,2020-12-11 13:06:45,18.49,66.88
0,2020-12-11 13:06:47,18.49,66.88
0,2020-12-11 13:06:48,18.49,66.88
0,2020-12-11 13:06:50,18.49,66.88
0,2020-12-11 13:06:52,18.49,66.88
0,2020-12-11 13:06:56,18.49,66.90
0,2020-12-11 13:07:00,18.49,66.90
0,2020-12-11 13:07:03,18.49,66.90
0,2020-12-11 13:07:06,18.48,66.90
0,2020-12-11 13:07:10,18.48,66.90
0,2020-12-11 13:07:13,18.48,66.90
0,2020-12-11 13:07:17,18.48,66.90
0,2020-12-11 13:07:20,18.47,66.90
0,2020-12-11 13:07:23,18.48,66.90
0,2020-12-11 13:07:26,18.48,66.90
0,2020-12-11 13:07:30,18.48,66.90
0,2020-12-11 13:07:33,18.48,66.92
0,2020-12-11 13:07:37,18.48,66.92
0,2020-12-11 13:07:40,18.48,66.92
0,2020-12-11 13:07:43,18.48,66.92
0,2020-12-11 13:07:47,18.48,66.92
0,2020-12-11 13:07:50,18.48,66.92
0,2020-12-11 13:07:53,18.48,66.92
0,2020-12-11 13:07:57,18.47,66.92
0,2020-12-11 13:08:00,18.47,66.92
0,2020-12-11 13:08:03,18.47,66.92
0,2020-12-11 13:08:06,18.47,66.92
0,2020-12-11 13:08:09,18.47,66.92
0,2020-12-11 13:08:12,18.47,66.92
0,2020-12-11 13:08:15,18.46,66.92
0,2020-12-11 13:08:18,18.46,66.92
0,2020-12-11 13:08:21,18.46,66.92
0,2020-12-11 13:08:24,18.46,66.92
0,2020-12-11 13:08:27,18.46,66.92
0,2020-12-11 13:08:30,18.46,66.92
0,2020-12-11 13:08:33,18.46,66.92
0,2020-12-11 13:08:36,18.46,66.92
0,2020-12-11 13:08:39,18.46,66.92
0,2020-12-11 13:08:42,18.46,66.92
0,2020-12-11 13:08:45,18.46,66.92
0,2020-12-11 13:08:48,18.46,66.92
0,2020-12-11 13:08:51,18.46,66.92
0,2020-12-11 13:08:55,18.46,66.92
0,2020-12-11 13:08:58,18.47,66.92
0,2020-12-11 13:09:01,18.48,66.92
0,2020-12-11 13:09:04,18.48,66.92
0,2020-12-11 13:09:07,18.48,66.92
0,2020-12-11 13:09:11,18.48,66.92
0,2020-12-11 13:09:14,18.48,66.92
0,2020-12-11 13:09:16,18.48,66.92
0,2020-12-11 13:09:20,18.47,66.92
0,2020-12-11 13:09:28,18.47,66.92
0,2020-12-11 13:09:31,18.47,66.92
0,2020-12-11 13:09:35,18.47,66.92
0,2020-12-11 13:09:37,18.47,66.92
0,2020-12-11 13:09:41,18.47,66.92
0,2020-12-11 13:09:44,18.47,66.92
0,2020-12-11 13:09:47,18.47,66.92
0,2020-12-11 13:09:51,18.47,66.92
0,2020-12-11 13:09:54,18.47,66.92
0,2020-12-11 13:09:57,18.47,66.92
0,2020-12-11 13:10:00,18.47,66.92
0,2020-12-11 13:10:04,18.47,66.92
0,2020-12-11 13:10:07,18.47,66.92
0,2020-12-11 13:10:10,18.47,66.92
0,2020-12-11 13:10:13,18.47,66.92
0,2020-12-11 13:24:30,18.42,66.94
0,2020-12-11 13:24:32,18.42,66.94
0,2020-12-11 13:24:33,18.42,66.94
0,2020-12-11 13:24:35,18.42,66.94
0,2020-12-11 13:24:37,18.42,66.94
0,2020-12-11 13:24:38,18.42,66.94
0,2020-12-11 13:24:40,18.42,66.94
0,2020-12-11 13:24:41,18.42,66.94
0,2020-12-11 13:24:44,18.42,66.94
0,2020-12-11 13:24:45,18.42,66.94
0,2020-12-11 13:24:47,18.42,66.94
0,2020-12-11 13:24:49,18.42,66.94
0,2020-12-11 13:24:51,18.42,66.94
0,2020-12-11 13:24:52,18.42,66.94
0,2020-12-11 13:24:54,18.42,66.94
0,2020-12-11 13:24:55,18.42,66.94
0,2020-12-11 13:24:57,18.42,66.94
0,2020-12-11 13:24:59,18.42,66.94
0,2020-12-11 13:25:01,18.42,66.94
0,2020-12-11 13:25:02,18.42,66.94
0,2020-12-11 13:25:04,18.42,66.94
0,2020-12-11 13:25:06,18.42,66.94
0,2020-12-11 13:25:07,18.42,66.94
0,2020-12-11 13:25:09,18.42,66.94
0,2020-12-11 13:25:11,18.42,66.94
0,2020-12-11 13:25:12,18.42,66.94
0,2020-12-11 13:25:14,18.42,66.94
0,2020-12-11 13:25:16,18.42,66.94
0,2020-12-11 13:25:18,18.42,66.94
0,2020-12-11 13:25:19,18.42,66.94
0,2020-12-11 13:25:21,18.42,66.94
0,2020-12-11 13:25:23,18.42,66.94
0,2020-12-11 13:25:25,18.42,66.94
0,2020-12-11 13:25:26,18.42,66.94
0,2020-12-11 13:25:28,18.42,66.94
0,2020-12-11 13:25:29,18.42,66.94
0,2020-12-11 13:25:31,18.42,66.94
0,2020-12-11 13:25:33,18.42,66.94
0,2020-12-11 13:25:35,18.42,66.94
0,2020-12-11 13:25:36,18.42,66.94
0,2020-12-11 13:25:38,18.42,66.94
0,2020-12-11 13:25:39,18.42,66.94
0,2020-12-11 13:25:41,18.41,66.94
0,2020-12-11 13:25:43,18.41,66.94
0,2020-12-11 13:25:44,18.41,66.94
0,2020-12-11 13:25:46,18.41,66.94
0,2020-12-11 13:25:48,18.41,66.94
0,2020-12-11 13:25:49,18.41,66.94
0,2020-12-11 13:25:51,18.41,66.94
0,2020-12-11 13:25:52,18.41,66.94
0,2020-12-11 13:25:54,18.41,66.94
0,2020-12-11 13:25:55,18.41,66.94
0,2020-12-11 13:25:57,18.41,66.94
0,2020-12-11 13:25:59,18.41,66.94
0,2020-12-11 13:26:00,18.41,66.94
0,2020-12-11 13:26:02,18.41,66.94
0,2020-12-11 13:26:04,18.41,66.94
0,2020-12-11 13:26:06,18.41,66.94
0,2020-12-11 13:26:07,18.41,66.94
0,2020-12-11 13:26:09,18.41,66.94
0,2020-12-11 13:26:12,18.41,66.94
0,2020-12-11 13:26:16,18.41,66.94
0,2020-12-11 13:26:19,18.41,66.94
0,2020-12-11 13:26:22,18.41,66.94
0,2020-12-11 13:26:25,18.41,66.94
0,2020-12-11 13:26:29,18.41,66.94
0,2020-12-11 13:26:31,18.41,66.94
0,2020-12-11 13:26:35,18.41,66.94
0,2020-12-11 13:26:37,18.41,66.94
0,2020-12-11 13:26:41,18.41,66.94
0,2020-12-11 13:26:44,18.41,66.94
0,2020-12-11 13:26:47,18.41,66.94
0,2020-12-11 13:26:50,18.41,66.94
0,2020-12-11 13:26:54,18.41,66.94
0,2020-12-11 13:26:57,18.41,66.94
0,2020-12-11 13:27:00,18.40,66.94
0,2020-12-11 13:27:03,18.40,66.94
0,2020-12-11 13:27:06,18.40,66.94
0,2020-12-11 13:27:09,18.40,66.94
0,2020-12-11 13:27:12,18.39,66.94
0,2020-12-11 13:27:16,18.40,66.94
0,2020-12-11 13:27:19,18.40,66.94
0,2020-12-11 13:27:22,18.40,66.94
0,2020-12-11 13:27:26,18.40,66.94
0,2020-12-11 13:27:29,18.40,66.94
0,2020-12-11 13:27:32,18.39,66.94
0,2020-12-11 13:27:35,18.39,66.94
0,2020-12-11 13:27:38,18.39,66.94
0,2020-12-11 13:27:42,18.39,66.94
0,2020-12-11 13:27:45,18.39,66.94
0,2020-12-11 13:27:48,18.39,66.94
0,2020-12-11 13:27:52,18.39,66.94
0,2020-12-11 13:27:55,18.39,66.94
0,2020-12-11 13:27:58,18.39,66.94
0,2020-12-11 13:28:01,18.39,66.94
0,2020-12-11 13:28:05,18.39,66.94
0,2020-12-11 13:28:09,18.39,66.94
0,2020-12-11 13:28:12,18.39,66.94
0,2020-12-11 13:28:15,18.39,66.94
0,2020-12-11 13:28:18,18.39,66.94
0,2020-12-11 13:28:30,18.39,66.94
0,2020-12-11 13:28:33,18.39,66.94
0,2020-12-11 13:28:36,18.39,66.94
0,2020-12-11 13:28:39,18.39,66.94
0,2020-12-11 13:28:42,18.39,66.94
0,2020-12-11 13:28:45,18.39,66.94
0,2020-12-11 13:28:48,18.39,66.94
0,2020-12-11 13:28:51,18.40,66.94
0,2020-12-11 13:28:54,18.41,66.94
0,2020-12-11 13:28:57,18.41,66.94
0,2020-12-11 13:29:00,18.41,66.92
0,2020-12-11 13:29:03,18.41,66.92
0,2020-12-11 13:29:06,18.41,66.92
0,2020-12-11 13:29:10,18.41,66.92
0,2020-12-11 13:29:13,18.41,66.92
0,2020-12-11 13:29:16,18.41,66.94
0,2020-12-11 13:29:19,18.41,66.94
0,2020-12-11 13:29:22,18.41,66.94
0,2020-12-11 13:29:25,18.41,66.94
0,2020-12-11 13:29:28,18.41,66.94
0,2020-12-11 13:29:31,18.41,66.94
0,2020-12-11 13:29:34,18.41,66.94
0,2020-12-11 13:29:37,18.41,66.94
0,2020-12-11 13:29:40,18.41,66.94
0,2020-12-11 13:29:43,18.41,66.94
0,2020-12-11 13:29:46,18.41,66.94
0,2020-12-11 13:29:49,18.41,66.94
0,2020-12-11 13:29:52,18.41,66.94
0,2020-12-11 13:29:55,18.41,66.94
0,2020-12-11 13:29:58,18.41,66.94
0,2020-12-11 13:30:01,18.41,66.94
0,2020-12-11 13:30:04,18.41,66.94
0,2020-12-11 13:30:08,18.41,66.94
0,2020-12-14 12:10:02,18.74,67.50
0,2020-12-14 12:10:03,18.74,67.50
0,2020-12-14 12:10:05,18.74,67.50
0,2020-12-14 12:10:06,18.74,67.50
0,2020-12-14 12:10:08,18.74,67.50
0,2020-12-14 12:10:09,18.74,67.50
0,2020-12-14 12:10:11,18.74,67.50
0,2020-12-14 12:10:12,18.74,67.50
0,2020-12-14 12:10:14,18.74,67.50
0,2020-12-14 12:10:16,18.74,67.50
0,2020-12-14 12:10:17,18.74,67.50
0,2020-12-14 12:10:19,18.74,67.50
0,2020-12-14 12:10:20,18.74,67.50
0,2020-12-14 12:10:22,18.74,67.50
0,2020-12-14 12:10:23,18.74,67.50
0,2020-12-14 12:10:25,18.74,67.50
0,2020-12-14 12:10:26,18.74,67.50
0,2020-12-14 12:10:28,18.74,67.50
0,2020-12-14 12:10:29,18.74,67.50
0,2020-12-14 12:10:31,18.74,67.50
0,2020-12-14 12:10:32,18.74,67.50
0,2020-12-14 12:10:34,18.74,67.50
0,2020-12-14 12:10:35,18.74,67.50
0,2020-12-14 12:10:37,18.74,67.50
0,2020-12-14 12:10:39,18.74,67.48
0,2020-12-14 12:10:40,18.74,67.48
0,2020-12-14 12:10:42,18.74,67.48
0,2020-12-14 12:10:43,18.74,67.48
0,2020-12-14 12:10:44,18.74,67.48
0,2020-12-14 12:10:45,18.74,67.48
0,2020-12-14 12:10:47,18.74,67.48
0,2020-12-14 12:10:48,18.74,67.48
0,2020-12-14 12:10:50,18.74,67.48
0,2020-12-14 12:10:51,18.74,67.48
0,2020-12-14 12:10:53,18.74,67.48
0,2020-12-14 12:10:54,18.74,67.48
0,2020-12-14 12:10:55,18.74,67.48
0,2020-12-14 12:10:56,18.74,67.48
0,2020-12-14 12:10:58,18.74,67.48
0,2020-12-14 12:10:59,18.74,67.48
0,2020-12-14 12:11:01,18.74,67.48
0,2020-12-14 12:11:03,18.74,67.48
0,2020-12-14 12:11:04,18.74,67.48
0,2020-12-14 12:11:06,18.74,67.48
0,2020-12-14 12:11:07,18.74,67.48
0,2020-12-14 12:11:08,18.74,67.48
0,2020-12-14 12:11:09,18.74,67.48
0,2020-12-14 12:11:11,18.74,67.48
0,2020-12-14 12:11:12,18.74,67.48
0,2020-12-14 12:11:14,18.74,67.48
0,2020-12-14 12:11:15,18.74,67.48
0,2020-12-14 12:11:16,18.74,67.48
0,2020-12-14 12:11:18,18.74,67.48
0,2020-12-14 12:11:19,18.74,67.48
0,2020-12-14 12:11:21,18.74,67.48
0,2020-12-14 12:11:22,18.74,67.48
0,2020-12-14 12:11:24,18.74,67.48
0,2020-12-14 12:11:25,18.74,67.48
0,2020-12-14 12:11:27,18.74,67.48
0,2020-12-14 12:11:28,18.74,67.48
0,2020-12-14 12:11:29,18.74,67.48
0,2020-12-14 12:11:31,18.74,67.48
0,2020-12-14 12:11:32,18.74,67.48
0,2020-12-14 12:11:36,18.74,67.48
0,2020-12-14 12:11:39,18.74,67.48
0,2020-12-14 12:11:43,18.74,67.48
0,2020-12-14 12:11:46,18.74,67.48
0,2020-12-14 12:11:49,18.74,67.48
0,2020-12-14 12:11:53,18.74,67.48
0,2020-12-14 12:11:56,18.74,67.48
0,2020-12-14 12:11:59,18.74,67.46
0,2020-12-14 12:12:03,18.74,67.46
0,2020-12-14 12:12:05,18.74,67.44
0,2020-12-14 12:12:08,18.74,67.44
0,2020-12-14 12:12:12,18.74,67.44
0,2020-12-14 12:12:15,18.74,67.44
0,2020-12-14 12:12:19,18.74,67.42
0,2020-12-14 12:12:22,18.74,67.42
0,2020-12-14 12:12:25,18.73,67.42
0,2020-12-14 12:12:30,18.73,67.42
0,2020-12-14 12:12:33,18.73,67.42
0,2020-12-14 12:12:36,18.73,67.42
0,2020-12-14 12:12:38,18.73,67.42
0,2020-12-14 12:12:42,18.73,67.42
0,2020-12-14 12:12:44,18.73,67.42
0,2020-12-14 12:12:47,18.73,67.42
0,2020-12-14 12:12:50,18.73,67.42
0,2020-12-14 12:12:53,18.73,67.42
0,2020-12-14 12:12:56,18.73,67.42
0,2020-12-14 12:12:59,18.73,67.42
0,2020-12-14 12:13:02,18.73,67.42
0,2020-12-14 12:13:06,18.73,67.42
0,2020-12-14 12:13:08,18.73,67.42
0,2020-12-14 12:13:12,18.73,67.42
0,2020-12-14 12:13:15,18.73,67.42
0,2020-12-14 12:13:18,18.73,67.42
0,2020-12-14 12:13:20,18.73,67.42
0,2020-12-14 12:13:23,18.73,67.42
0,2020-12-14 12:13:27,18.74,67.42
0,2020-12-14 12:13:29,18.74,67.42
0,2020-12-14 12:14:21,18.74,67.42
0,2020-12-14 12:14:24,18.74,67.42
0,2020-12-14 12:14:27,18.74,67.42
